state_raw,year_label,value,table,source_title,source_url
Assam,2005,41.9,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Assam,2006,49.1,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Assam,2007,52.5,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Assam,2008,49.8,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Assam,2009,41.5,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Assam,2010,40.5,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Assam,2011,38.9,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Assam,2012,40.3,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Assam,2013,37.2,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Assam,2014,39.9,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Manipur,2004,31.8,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Manipur,2005,42.6,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Manipur,2006,51.8,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Manipur,2007,55.6,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Manipur,2008,50.3,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Manipur,2009,37.1,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Manipur,2010,44.8,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Manipur,2011,36.6,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Manipur,2012,33.2,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Manipur,2013,30.2,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Manipur,2014,34.0,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Meghalaya,2004,42.6,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Meghalaya,2005,85.7,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Meghalaya,2006,113.9,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Meghalaya,2007,41.2,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Meghalaya,2008,41.1,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Meghalaya,2009,34.6,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Meghalaya,2010,32.7,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Meghalaya,2011,29.6,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Meghalaya,2012,28.2,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Meghalaya,2013,24.6,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Meghalaya,2014,28.6,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Mizoram,2004,39.7,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Mizoram,2005,59.1,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Mizoram,2006,53.7,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Mizoram,2007,58.4,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Mizoram,2008,65.5,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Mizoram,2009,60.2,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Mizoram,2010,57.7,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Mizoram,2011,49.8,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Mizoram,2012,41.9,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Mizoram,2013,38.7,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Mizoram,2014,40.5,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Nagaland,2004,15.2,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Nagaland,2005,23.2,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Nagaland,2006,23.2,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Nagaland,2007,31.9,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Nagaland,2008,43.9,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
Nagaland,2009,31.6,t154_cd_ratio_utilisation,Table 154: State-wise Credit-Deposit Ratio (Place of Utilisation),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23603
