reporting_date,region,state,n_offices,n_credit_accounts,credit_limit_rs,amount_outstanding_rs
2023-09-30,SOUTHERN REGION,Andhra Pradesh,6264,16777728,7819866103000,6264167256000
2023-09-30,SOUTHERN REGION,Karnataka,8959,22096941,15458818737000,10322384237000
2023-09-30,SOUTHERN REGION,Kerala,6156,13043112,6685268620000,5083354093000
2023-09-30,SOUTHERN REGION,Lakshadweep,13,7190,2042835000,1506748000
2023-09-30,SOUTHERN REGION,Puducherry,222,690187,234516255000,182856544000
2023-09-30,SOUTHERN REGION,Tamil Nadu,11522,41600612,20180903129000,14011399740000
2023-09-30,SOUTHERN REGION,Telangana,4816,13056433,11277161716000,7744908923000
2023-09-30,WESTERN REGION,Dadra & Nagar Haveli and Daman & Diu,105,139468,93645893000,64197937000
2023-09-30,WESTERN REGION,Goa,647,526652,712861094000,276542374000
2023-09-30,WESTERN REGION,Gujarat,8030,14321821,12959693082000,8080023773000
2023-09-30,WESTERN REGION,Maharashtra,12821,103584821,73675419139000,43450987507000
2023-12-31,CENTRAL REGION,Chhattisgarh,2373,3332473,2476370347000,1726775603000
2023-12-31,CENTRAL REGION,Madhya Pradesh,6106,12831873,6455860655000,4256878144000
2023-12-31,CENTRAL REGION,Uttar Pradesh,13840,23780485,10817887703000,7635396298000
2023-12-31,CENTRAL REGION,Uttarakhand,1887,1870624,1197984426000,847533930000
2023-12-31,EASTERN REGION,Andaman & Nicobar Islands,69,77071,52502656000,40216531000
2023-12-31,EASTERN REGION,Bihar,5637,14911512,3020286644000,2223988165000
2023-12-31,EASTERN REGION,Jharkhand,2810,5275648,1619913096000,1135341657000
2023-12-31,EASTERN REGION,Odisha,4541,9668846,3266637948000,2286953387000
2023-12-31,EASTERN REGION,Sikkim,170,126996,85605968000,63155618000
2023-12-31,EASTERN REGION,West Bengal,8629,17167047,8387971787000,5284834822000
2023-12-31,NORTH-EASTERN REGION,Arunachal Pradesh,158,143807,105337188000,80766900000
2023-12-31,NORTH-EASTERN REGION,Assam,2562,4426045,1650135552000,1170680511000
2023-12-31,NORTH-EASTERN REGION,Manipur,207,300982,144148380000,108007961000
2023-12-31,NORTH-EASTERN REGION,Meghalaya,278,274893,164340843000,121561271000
2023-12-31,NORTH-EASTERN REGION,Mizoram,125,120420,60357895000,45141596000
2023-12-31,NORTH-EASTERN REGION,Nagaland,182,213404,114777643000,84285696000
2023-12-31,NORTH-EASTERN REGION,Tripura,455,729492,158579411000,122529213000
2023-12-31,NORTHERN REGION,Chandigarh,400,586811,1352268579000,855225775000
2023-12-31,NORTHERN REGION,Delhi,3638,7531115,26301790567000,16291760603000
2023-12-31,NORTHERN REGION,Haryana,4569,7950292,7260964207000,4834647925000
2023-12-31,NORTHERN REGION,Himachal Pradesh,1435,1114488,670315075000,478856296000
2023-12-31,NORTHERN REGION,Jammu & Kashmir,1544,2853833,1324643528000,959133453000
2023-12-31,NORTHERN REGION,Ladakh,87,81001,52158325000,38212488000
2023-12-31,NORTHERN REGION,Punjab,6085,7231573,7253504175000,3418209463000
2023-12-31,NORTHERN REGION,Rajasthan,6707,13201832,7416881533000,5225288164000
2023-12-31,SOUTHERN REGION,Andhra Pradesh,6336,17387975,8177556471000,6560671688000
2023-12-31,SOUTHERN REGION,Karnataka,9036,22405369,16036358578000,10658466993000
2023-12-31,SOUTHERN REGION,Kerala,6190,13590865,6884105325000,5217305249000
2023-12-31,SOUTHERN REGION,Lakshadweep,13,7356,2117217000,1585729000
2023-12-31,SOUTHERN REGION,Puducherry,225,698442,243367542000,188432034000
2023-12-31,SOUTHERN REGION,Tamil Nadu,11596,42161342,20769718662000,14482412944000
2023-12-31,SOUTHERN REGION,Telangana,4871,13502895,11603846667000,8073139420000
2023-12-31,WESTERN REGION,Dadra & Nagar Haveli and Daman & Diu,104,142681,96555819000,66399403000
2023-12-31,WESTERN REGION,Goa,645,541515,703332565000,288224578000
2023-12-31,WESTERN REGION,Gujarat,8058,14330757,13290281585000,8363581094000
2023-12-31,WESTERN REGION,Maharashtra,12879,107581273,76585302687000,44927513616000
2024-03-31,CENTRAL REGION,Chhattisgarh,2381,3393720,2604613510000,1774130398000
2024-03-31,CENTRAL REGION,Madhya Pradesh,6150,13050471,6582661315000,4485277543000
2024-03-31,CENTRAL REGION,Uttar Pradesh,13884,24262301,11371350031000,7955406663000
2024-03-31,CENTRAL REGION,Uttarakhand,1895,1905531,1212836023000,862399694000
2024-03-31,EASTERN REGION,Andaman & Nicobar Islands,70,78959,54623922000,41098492000
2024-03-31,EASTERN REGION,Bihar,5649,15350386,3175957954000,2381714005000
2024-03-31,EASTERN REGION,Jharkhand,2820,5387084,1713730312000,1191355387000
2024-03-31,EASTERN REGION,Odisha,4556,9799522,3331548354000,2373877806000
2024-03-31,EASTERN REGION,Sikkim,169,127886,88999035000,65196746000
2024-03-31,EASTERN REGION,West Bengal,8640,17615241,9669364679000,5497503074000
2024-03-31,NORTH-EASTERN REGION,Arunachal Pradesh,163,144146,109001188000,82821737000
2024-03-31,NORTH-EASTERN REGION,Assam,2570,4449117,1692430453000,1208207597000
2024-03-31,NORTH-EASTERN REGION,Manipur,210,299875,149102566000,112877569000
2024-03-31,NORTH-EASTERN REGION,Meghalaya,280,278421,175160152000,128744916000
2024-03-31,NORTH-EASTERN REGION,Mizoram,126,120819,62688196000,46973308000
2024-03-31,NORTH-EASTERN REGION,Nagaland,186,216487,118583341000,87566871000
2024-03-31,NORTH-EASTERN REGION,Tripura,453,749511,165222359000,128703308000
2024-03-31,NORTHERN REGION,Chandigarh,402,596069,1346434635000,830077182000
2024-03-31,NORTHERN REGION,Delhi,3659,7800281,27254183586000,16800852096000
2024-03-31,NORTHERN REGION,Haryana,4598,8082106,7662065259000,5100366344000
2024-03-31,NORTHERN REGION,Himachal Pradesh,1438,1139391,700167066000,498075373000
2024-03-31,NORTHERN REGION,Jammu & Kashmir,1546,3065573,1361348580000,982799529000
2024-03-31,NORTHERN REGION,Ladakh,90,81309,53011937000,38238264000
2024-03-31,NORTHERN REGION,Punjab,6110,7325044,6738582535000,3490487224000
2024-03-31,NORTHERN REGION,Rajasthan,6759,13444342,7680226816000,5443871998000
2024-03-31,SOUTHERN REGION,Andhra Pradesh,6344,17805519,8526419921000,6808898161000
2024-03-31,SOUTHERN REGION,Karnataka,9052,23078693,16618903758000,11148875003000
2024-03-31,SOUTHERN REGION,Kerala,6214,13883973,7117145762000,5405503440000
2024-03-31,SOUTHERN REGION,Lakshadweep,14,7618,2221926000,1674480000
2024-03-31,SOUTHERN REGION,Puducherry,227,700664,255640220000,198010275000
2024-03-31,SOUTHERN REGION,Tamil Nadu,11641,40418857,20881573626000,14937122964000
2024-03-31,SOUTHERN REGION,Telangana,4886,13826552,11916632503000,8332137938000
2024-03-31,WESTERN REGION,Dadra & Nagar Haveli and Daman & Diu,105,143940,99518784000,68996149000
2024-03-31,WESTERN REGION,Goa,649,548631,720543425000,298104135000
2024-03-31,WESTERN REGION,Gujarat,8068,14625279,13722379694000,8737017537000
2024-03-31,WESTERN REGION,Maharashtra,12910,109356920,79368661132000,46796677751000
2024-06-30,CENTRAL REGION,Chhattisgarh,2387,3413663,2673079324000,1839557052000
2024-06-30,CENTRAL REGION,Madhya Pradesh,6191,13072160,6906015724000,4587548396000
2024-06-30,CENTRAL REGION,Uttar Pradesh,14058,24550049,11772246881000,8110789788000
2024-06-30,CENTRAL REGION,Uttarakhand,1914,1918169,1286677585000,892475002000
2024-06-30,EASTERN REGION,Andaman & Nicobar Islands,71,79615,55301096000,41494103000
2024-06-30,EASTERN REGION,Bihar,5695,15518473,3319337848000,2414984735000
2024-06-30,EASTERN REGION,Jharkhand,2850,5343691,1783104509000,1228681398000
2024-06-30,EASTERN REGION,Odisha,4602,9800938,3477545929000,2396675176000
2024-06-30,EASTERN REGION,Sikkim,171,126391,89045524000,66083621000
2024-06-30,EASTERN REGION,West Bengal,8703,17768097,9033611268000,5563460361000
2024-06-30,NORTH-EASTERN REGION,Arunachal Pradesh,169,144780,111547458000,84577173000
2024-06-30,NORTH-EASTERN REGION,Assam,2615,4320090,1759769304000,1227298518000
2024-06-30,NORTH-EASTERN REGION,Manipur,213,298550,151397006000,114766418000
2024-06-30,NORTH-EASTERN REGION,Meghalaya,282,277746,177001072000,128790812000
2024-06-30,NORTH-EASTERN REGION,Mizoram,127,121804,64323828000,48056095000
2024-06-30,NORTH-EASTERN REGION,Nagaland,193,217030,121168267000,88455380000
2024-06-30,NORTH-EASTERN REGION,Tripura,463,773572,168973783000,130313051000
2024-06-30,NORTHERN REGION,Chandigarh,411,605833,1655815979000,927748394000
2024-06-30,NORTHERN REGION,Delhi,3689,7915108,28568253418000,17287613627000
2024-06-30,NORTHERN REGION,Haryana,4677,8245546,8087655005000,5184326770000
2024-06-30,NORTHERN REGION,Himachal Pradesh,1452,1172352,728752599000,511302541000
2024-06-30,NORTHERN REGION,Jammu & Kashmir,1570,3108467,1389260098000,997111883000
2024-06-30,NORTHERN REGION,Ladakh,92,83000,55789253000,40362201000
2024-06-30,NORTHERN REGION,Punjab,6173,7398680,7295006580000,3517207313000
2024-06-30,NORTHERN REGION,Rajasthan,6792,13665641,8005456080000,5546721534000
2024-06-30,SOUTHERN REGION,Andhra Pradesh,6406,18077130,8716056710000,6905347918000
2024-06-30,SOUTHERN REGION,Karnataka,9132,24198903,16999253315000,11315116366000
2024-06-30,SOUTHERN REGION,Kerala,6293,13992827,7263285572000,5478722731000
2024-06-30,SOUTHERN REGION,Lakshadweep,15,7632,2237066000,1679803000
2024-06-30,SOUTHERN REGION,Puducherry,231,710987,261357671000,202360641000
2024-06-30,SOUTHERN REGION,Tamil Nadu,11802,42508757,21845168951000,15393447302000
2024-06-30,SOUTHERN REGION,Telangana,4943,14246640,12215632067000,8507702424000
2024-06-30,WESTERN REGION,Dadra & Nagar Haveli and Daman & Diu,107,146784,103489309000,68873937000
2024-06-30,WESTERN REGION,Goa,653,552708,432282630000,293413935000
2024-06-30,WESTERN REGION,Gujarat,8177,14844607,14160722840000,8969359548000
2024-06-30,WESTERN REGION,Maharashtra,13000,106804471,80201946352000,46846240688000
2024-09-30,CENTRAL REGION,Chhattisgarh,2394,3422320,2716903196000,1882688093000
2024-09-30,CENTRAL REGION,Madhya Pradesh,6225,12980160,7137360458000,4683347268000
2024-09-30,CENTRAL REGION,Uttar Pradesh,14155,24785581,12047774304000,8277021293000
2024-09-30,CENTRAL REGION,Uttarakhand,1931,1913563,1316487221000,922235393000
2024-09-30,EASTERN REGION,Andaman & Nicobar Islands,72,80694,56106494000,42663586000
2024-09-30,EASTERN REGION,Bihar,5723,15358588,3429464063000,2468643546000
2024-09-30,EASTERN REGION,Jharkhand,2873,5276979,1840724358000,1288786394000
2024-09-30,EASTERN REGION,Odisha,4637,9834230,3527678785000,2400075005000
2024-09-30,EASTERN REGION,Sikkim,175,126299,91954719000,69744375000
2024-09-30,EASTERN REGION,West Bengal,8750,17778187,9433966337000,5794095911000
2024-09-30,NORTH-EASTERN REGION,Arunachal Pradesh,174,148259,116505178000,88570495000
2024-09-30,NORTH-EASTERN REGION,Assam,2625,4750917,1823099698000,1278682197000
2024-09-30,NORTH-EASTERN REGION,Manipur,215,296539,155538834000,117651689000
2024-09-30,NORTH-EASTERN REGION,Meghalaya,286,281862,179955536000,128663101000
2024-09-30,NORTH-EASTERN REGION,Mizoram,128,123358,66018016000,49325208000
2024-09-30,NORTH-EASTERN REGION,Nagaland,199,220245,123706816000,90517184000
2024-09-30,NORTH-EASTERN REGION,Tripura,470,777667,174225874000,133926144000
2024-09-30,NORTHERN REGION,Chandigarh,412,579295,1599267314000,852617032000
2024-09-30,NORTHERN REGION,Delhi,3714,7874511,29202427053000,17312193336000
2024-09-30,NORTHERN REGION,Haryana,4695,8421316,8366207958000,5430786374000
2024-09-30,NORTHERN REGION,Himachal Pradesh,1463,1182380,751730306000,528791348000
2024-09-30,NORTHERN REGION,Jammu & Kashmir,1585,3132989,1421945058000,1018051513000
2024-09-30,NORTHERN REGION,Ladakh,95,84254,58185970000,42157328000
2024-09-30,NORTHERN REGION,Punjab,6199,7397431,7277920062000,3545084728000
2024-09-30,NORTHERN REGION,Rajasthan,6820,13597721,8143530498000,5725617496000
2024-09-30,SOUTHERN REGION,Andhra Pradesh,6447,18468281,9035925532000,7069288754000
2024-09-30,SOUTHERN REGION,Karnataka,9208,24384545,17719991984000,11818562858000
2024-09-30,SOUTHERN REGION,Kerala,6319,13977626,7495257401000,5643472730000
2024-09-30,SOUTHERN REGION,Lakshadweep,16,7842,2313125000,1747994000
2024-09-30,SOUTHERN REGION,Puducherry,234,710567,265558516000,208893266000
2024-09-30,SOUTHERN REGION,Tamil Nadu,11843,40606993,22156370962000,15780874997000
2024-09-30,SOUTHERN REGION,Telangana,4989,14499920,12530971954000,8709890884000
2024-09-30,WESTERN REGION,Dadra & Nagar Haveli and Daman & Diu,107,148393,105940767000,71716090000
2024-09-30,WESTERN REGION,Goa,655,559760,445957255000,304415197000
2024-09-30,WESTERN REGION,Gujarat,8249,14891978,14707065505000,9316381421000
2024-09-30,WESTERN REGION,Maharashtra,13072,107583060,83177752065000,48420303646000
2024-12-31,CENTRAL REGION,Chhattisgarh,2418,3417010,2877168227000,1987886685000
2024-12-31,CENTRAL REGION,Madhya Pradesh,6287,12908665,7339777489000,4889595139000
2024-12-31,CENTRAL REGION,Uttar Pradesh,14272,24688735,12500523307000,8620709214000
2024-12-31,CENTRAL REGION,Uttarakhand,1938,1914630,1359401469000,954712412000
2024-12-31,EASTERN REGION,Andaman & Nicobar Islands,71,81762,57599975000,43696316000
2024-12-31,EASTERN REGION,Bihar,5758,15028609,3535115188000,2536740971000
2024-12-31,EASTERN REGION,Jharkhand,2889,5214840,1922113518000,1347818178000
2024-12-31,EASTERN REGION,Odisha,4680,9684230,3816310133000,2522232284000
2024-12-31,EASTERN REGION,Sikkim,176,126915,95148302000,71420479000
2024-12-31,EASTERN REGION,West Bengal,8811,17665494,9707530010000,5972181505000
2024-12-31,NORTH-EASTERN REGION,Arunachal Pradesh,181,152649,122822719000,93606797000
2024-12-31,NORTH-EASTERN REGION,Assam,2639,11889722,1907333046000,1338933902000
2024-12-31,NORTH-EASTERN REGION,Manipur,217,293713,160051211000,121137846000
2024-12-31,NORTH-EASTERN REGION,Meghalaya,291,284708,185594021000,131315701000
2024-12-31,NORTH-EASTERN REGION,Mizoram,130,123264,67896205000,50762080000
2024-12-31,NORTH-EASTERN REGION,Nagaland,205,224233,128215502000,94214461000
2024-12-31,NORTH-EASTERN REGION,Tripura,472,778595,178585115000,137159700000
2024-12-31,NORTHERN REGION,Chandigarh,407,579002,1632525902000,909444152000
2024-12-31,NORTHERN REGION,Delhi,3730,8078939,30620714147000,18418401884000
2024-12-31,NORTHERN REGION,Haryana,4726,8416185,8658639521000,5706318127000
2024-12-31,NORTHERN REGION,Himachal Pradesh,1473,1197635,783226767000,549027730000
2024-12-31,NORTHERN REGION,Jammu & Kashmir,1601,3145825,1446864007000,1030562000000
2024-12-31,NORTHERN REGION,Ladakh,96,84088,58651119000,41909087000
2024-12-31,NORTHERN REGION,Punjab,6230,7372255,8074791281000,3749975417000
2024-12-31,NORTHERN REGION,Rajasthan,6874,13604630,8446909072000,5927771804000
2024-12-31,SOUTHERN REGION,Andhra Pradesh,6531,18743472,9239912923000,7235909365000
2024-12-31,SOUTHERN REGION,Karnataka,9255,24115898,17997404300000,12010289173000
2024-12-31,SOUTHERN REGION,Kerala,6392,13886037,7652038781000,5720632775000
2024-12-31,SOUTHERN REGION,Lakshadweep,16,8204,2443345000,1849688000
2024-12-31,SOUTHERN REGION,Puducherry,234,706605,272555555000,214299168000
2024-12-31,SOUTHERN REGION,Tamil Nadu,11963,40336811,22570630317000,16094641869000
2024-12-31,SOUTHERN REGION,Telangana,5067,14665093,12924103516000,8996837603000
2024-12-31,WESTERN REGION,Dadra & Nagar Haveli and Daman & Diu,108,149595,107935577000,75001107000
2024-12-31,WESTERN REGION,Goa,659,563122,455272325000,314357963000
2024-12-31,WESTERN REGION,Gujarat,8320,15079508,15243892358000,9670116073000
2024-12-31,WESTERN REGION,Maharashtra,13183,108405127,84198773472000,49201818845000
2025-03-31,CENTRAL REGION,Chhattisgarh,2434,3378029,2947029918000,2033192884000
2025-03-31,CENTRAL REGION,Madhya Pradesh,6374,12770946,7763398881000,5057764347000
2025-03-31,CENTRAL REGION,Uttar Pradesh,14378,24755536,12948824174000,8897965741000
2025-03-31,CENTRAL REGION,Uttarakhand,1953,1926969,1420663219000,975079937000
2025-03-31,EASTERN REGION,Andaman & Nicobar Islands,73,83309,59319711000,44626513000
2025-03-31,EASTERN REGION,Bihar,5820,14702331,3640160884000,2617804413000
2025-03-31,EASTERN REGION,Jharkhand,2912,5298761,2061788007000,1376281859000
2025-03-31,EASTERN REGION,Odisha,4722,9462689,4025894541000,2648382775000
2025-03-31,EASTERN REGION,Sikkim,177,127266,96940159000,70665954000
2025-03-31,EASTERN REGION,West Bengal,8835,17320228,9993238356000,6136814136000
2025-03-31,NORTH-EASTERN REGION,Arunachal Pradesh,189,154944,128266957000,97582446000
2025-03-31,NORTH-EASTERN REGION,Assam,2644,12157079,1971523486000,1387600067000
2025-03-31,NORTH-EASTERN REGION,Manipur,220,286950,164751613000,125467677000
2025-03-31,NORTH-EASTERN REGION,Meghalaya,292,286794,198919377000,137225388000
2025-03-31,NORTH-EASTERN REGION,Mizoram,131,122984,69845182000,52526643000
2025-03-31,NORTH-EASTERN REGION,Nagaland,205,227242,132072438000,97135514000
2025-03-31,NORTH-EASTERN REGION,Tripura,472,770110,185735042000,142051340000
2025-03-31,NORTHERN REGION,Chandigarh,406,559527,1626223757000,910350248000
2025-03-31,NORTHERN REGION,Delhi,3748,8106612,31540174193000,19005676874000
2025-03-31,NORTHERN REGION,Haryana,4759,8474134,9042131513000,5905294607000
2025-03-31,NORTHERN REGION,Himachal Pradesh,1471,1219765,821809545000,570812020000
2025-03-31,NORTHERN REGION,Jammu & Kashmir,1604,3223338,1474036715000,1042089315000
2025-03-31,NORTHERN REGION,Ladakh,94,84736,59632552000,42218931000
2025-03-31,NORTHERN REGION,Punjab,6264,7378485,8419237760000,3790582293000
2025-03-31,NORTHERN REGION,Rajasthan,6919,13514064,8758125450000,6141705137000
2025-03-31,SOUTHERN REGION,Andhra Pradesh,6539,18866339,9513696118000,7376655625000
2025-03-31,SOUTHERN REGION,Karnataka,9276,23592874,18580805523000,12302069002000
2025-03-31,SOUTHERN REGION,Kerala,6421,14660762,8058720848000,5880535597000
2025-03-31,SOUTHERN REGION,Lakshadweep,17,8583,2585053000,1953731000
2025-03-31,SOUTHERN REGION,Puducherry,234,704742,280717428000,220510400000
2025-03-31,SOUTHERN REGION,Tamil Nadu,12047,39759476,23777990029000,16602959923000
2025-03-31,SOUTHERN REGION,Telangana,5091,14814516,13537314455000,9266696206000
2025-03-31,WESTERN REGION,Dadra & Nagar Haveli and Daman & Diu,109,150583,110883516000,76249613000
2025-03-31,WESTERN REGION,Goa,661,563948,480844916000,322440251000
2025-03-31,WESTERN REGION,Gujarat,8361,15036270,15919284949000,9969285702000
2025-03-31,WESTERN REGION,Maharashtra,13237,104746408,88838224715000,51187646689000
2025-06-30,CENTRAL REGION,Chhattisgarh,2462,3337239,3029432267000,2098179825000
2025-06-30,CENTRAL REGION,Madhya Pradesh,6438,12614034,7872405114000,5155007190000
2025-06-30,CENTRAL REGION,Uttar Pradesh,14598,24714666,13165102686000,9052184720000
2025-06-30,CENTRAL REGION,Uttarakhand,1993,1915403,1452867180000,1013390990000
2025-06-30,EASTERN REGION,Andaman & Nicobar Islands,74,84174,61159407000,46128183000
2025-06-30,EASTERN REGION,Bihar,5889,14233728,3710833492000,2668429832000
2025-06-30,EASTERN REGION,Jharkhand,2966,5212484,2109295917000,1383416872000
2025-06-30,EASTERN REGION,Odisha,4775,9187008,4020820812000,2695811704000
2025-06-30,EASTERN REGION,Sikkim,181,126432,99148990000,72646691000
2025-06-30,EASTERN REGION,West Bengal,8917,16983823,10171930234000,6217247258000
2025-06-30,NORTH-EASTERN REGION,Arunachal Pradesh,191,155543,131159432000,98969650000
2025-06-30,NORTH-EASTERN REGION,Assam,2663,13025855,2004224620000,1407163145000
2025-06-30,NORTH-EASTERN REGION,Manipur,223,281310,167728834000,127032837000
2025-06-30,NORTH-EASTERN REGION,Meghalaya,294,288439,203044499000,143064849000
2025-06-30,NORTH-EASTERN REGION,Mizoram,131,122362,71201428000,53149694000
2025-06-30,NORTH-EASTERN REGION,Nagaland,206,228511,134885565000,98364701000
2025-06-30,NORTH-EASTERN REGION,Tripura,473,757819,187672321000,143602369000
2025-06-30,NORTHERN REGION,Chandigarh,410,567042,1725881082000,1015144156000
2025-06-30,NORTHERN REGION,Delhi,3783,7901283,30069157657000,17680861600000
2025-06-30,NORTHERN REGION,Haryana,4824,8495186,9216583520000,6036104149000
2025-06-30,NORTHERN REGION,Himachal Pradesh,1489,1221709,830421374000,579955972000
2025-06-30,NORTHERN REGION,Jammu & Kashmir,1611,3286509,1508572683000,1060366499000
2025-06-30,NORTHERN REGION,Ladakh,96,87308,62149436000,44400528000
2025-06-30,NORTHERN REGION,Punjab,6312,7282463,7867750176000,3810313056000
2025-06-30,NORTHERN REGION,Rajasthan,7015,13378818,8941181970000,6236760894000
2025-06-30,SOUTHERN REGION,Andhra Pradesh,6588,18701637,9725706623000,7522044473000
2025-06-30,SOUTHERN REGION,Karnataka,9375,23192878,18846281904000,12437229752000
2025-06-30,SOUTHERN REGION,Kerala,6484,14485397,8329068474000,6011233558000
2025-06-30,SOUTHERN REGION,Lakshadweep,17,8663,2664579000,2003283000
2025-06-30,SOUTHERN REGION,Puducherry,235,695651,290491503000,229669061000
2025-06-30,SOUTHERN REGION,Tamil Nadu,12143,38967404,23791809144000,16973257762000
2025-06-30,SOUTHERN REGION,Telangana,5179,14869678,13695908340000,9332068715000
2025-06-30,WESTERN REGION,Dadra & Nagar Haveli and Daman & Diu,110,149753,112105933000,75766922000
2025-06-30,WESTERN REGION,Goa,671,559803,479965007000,321670561000
2025-06-30,WESTERN REGION,Gujarat,8458,15065975,16340081537000,10274685212000
2025-06-30,WESTERN REGION,Maharashtra,13412,104320284,90153302422000,51287083944000
2025-09-30,CENTRAL REGION,Chhattisgarh,2487,3272074,3194038146000,2180406648000
2025-09-30,CENTRAL REGION,Madhya Pradesh,6493,12339051,8141280388000,5293829727000
2025-09-30,CENTRAL REGION,Uttar Pradesh,14708,24467700,13648413719000,9341719541000
2025-09-30,CENTRAL REGION,Uttarakhand,2002,1903792,1516195018000,1044742133000
2025-09-30,EASTERN REGION,Andaman & Nicobar Islands,73,85331,63606048000,48000450000
2025-09-30,EASTERN REGION,Bihar,5932,13554458,3809281618000,2746725716000
2025-09-30,EASTERN REGION,Jharkhand,2998,5047427,2163154837000,1422992854000
2025-09-30,EASTERN REGION,Odisha,4821,8878323,4220362158000,2706758983000
2025-09-30,EASTERN REGION,Sikkim,183,126949,104328446000,78146704000
2025-09-30,EASTERN REGION,West Bengal,8958,16727826,10618841741000,6475186222000
2025-09-30,NORTH-EASTERN REGION,Arunachal Pradesh,194,159581,138267800000,104404869000
2025-09-30,NORTH-EASTERN REGION,Assam,2673,13343211,2077291362000,1441042232000
2025-09-30,NORTH-EASTERN REGION,Manipur,223,280412,174056261000,132606120000
2025-09-30,NORTH-EASTERN REGION,Meghalaya,293,289839,204794933000,145015413000
2025-09-30,NORTH-EASTERN REGION,Mizoram,136,123128,73281905000,54854793000
2025-09-30,NORTH-EASTERN REGION,Nagaland,211,229069,138589366000,101158582000
2025-09-30,NORTH-EASTERN REGION,Tripura,476,745004,193163551000,147338325000
2025-09-30,NORTHERN REGION,Chandigarh,413,544956,1834090659000,1039775683000
2025-09-30,NORTHERN REGION,Delhi,3801,7670341,30950872620000,18132018568000
2025-09-30,NORTHERN REGION,Haryana,4883,8460493,9625830892000,6312022535000
2025-09-30,NORTHERN REGION,Himachal Pradesh,1501,1230885,857028120000,601994514000
2025-09-30,NORTHERN REGION,Jammu & Kashmir,1624,3275438,1541132850000,1095524301000
2025-09-30,NORTHERN REGION,Ladakh,95,87969,64076223000,46495468000
2025-09-30,NORTHERN REGION,Punjab,6344,7200347,8215620580000,3924739034000
2025-09-30,NORTHERN REGION,Rajasthan,7100,13193515,9319634761000,6497671397000
2025-09-30,SOUTHERN REGION,Andhra Pradesh,6653,18653699,10027165119000,7740537419000
2025-09-30,SOUTHERN REGION,Karnataka,9443,22673998,19473458211000,12858537763000
2025-09-30,SOUTHERN REGION,Kerala,6536,14464425,8595196903000,6166571562000
2025-09-30,SOUTHERN REGION,Lakshadweep,17,8911,2793964000,2097575000
2025-09-30,SOUTHERN REGION,Puducherry,237,685650,299506256000,236268314000
2025-09-30,SOUTHERN REGION,Tamil Nadu,12230,38257744,24882908546000,17657336387000
2025-09-30,SOUTHERN REGION,Telangana,5216,14889555,14075587110000,9674860620000
2025-09-30,WESTERN REGION,Dadra & Nagar Haveli and Daman & Diu,111,150082,115022816000,76516908000
2025-09-30,WESTERN REGION,Goa,676,560736,498831077000,332986706000
2025-09-30,WESTERN REGION,Gujarat,8539,14858199,17058369838000,10636902779000
2025-09-30,WESTERN REGION,Maharashtra,13523,102689837,92482406387000,53307379485000
2025-12-31,CENTRAL REGION,Chhattisgarh,2503,3289124,3344931634000,2323401485000
2025-12-31,CENTRAL REGION,Madhya Pradesh,6530,12372992,8378812921000,5500716180000
2025-12-31,CENTRAL REGION,Uttar Pradesh,14851,24441851,14228927398000,9765253316000
2025-12-31,CENTRAL REGION,Uttarakhand,2013,1908185,1558063625000,1084335139000
2025-12-31,EASTERN REGION,Andaman & Nicobar Islands,73,86074,65808679000,49943722000
2025-12-31,EASTERN REGION,Bihar,6016,12889774,3933390153000,2799631772000
2025-12-31,EASTERN REGION,Jharkhand,3021,4925061,2260325785000,1532701647000
2025-12-31,EASTERN REGION,Odisha,4883,8648117,4382300391000,2785209086000
2025-12-31,EASTERN REGION,Sikkim,186,126421,107287432000,78419424000
2025-12-31,EASTERN REGION,West Bengal,9028,16489100,11145186394000,6758988983000
2025-12-31,NORTH-EASTERN REGION,Arunachal Pradesh,199,162387,145308636000,110340408000
2025-12-31,NORTH-EASTERN REGION,Assam,2683,13690206,2181572713000,1498757021000
2025-12-31,NORTH-EASTERN REGION,Manipur,229,278711,182388219000,140414398000
2025-12-31,NORTH-EASTERN REGION,Meghalaya,293,292520,209827688000,151055081000
2025-12-31,NORTH-EASTERN REGION,Mizoram,137,124097,76317715000,57047793000
2025-12-31,NORTH-EASTERN REGION,Nagaland,214,231161,142791946000,105414738000
2025-12-31,NORTH-EASTERN REGION,Tripura,479,723173,199773517000,152246492000
2025-12-31,NORTHERN REGION,Chandigarh,413,551897,1900294741000,1091085337000
2025-12-31,NORTHERN REGION,Delhi,3823,7857705,32589148345000,18964129760000
2025-12-31,NORTHERN REGION,Haryana,4936,8521427,10069822716000,6570654478000
2025-12-31,NORTHERN REGION,Himachal Pradesh,1505,1243406,887736390000,626959704000
2025-12-31,NORTHERN REGION,Jammu & Kashmir,1636,3330272,1580760549000,1128778616000
2025-12-31,NORTHERN REGION,Ladakh,96,89203,65685241000,47505392000
2025-12-31,NORTHERN REGION,Punjab,6366,7178793,8231068315000,4189748042000
2025-12-31,NORTHERN REGION,Rajasthan,7159,13248552,9790760123000,6768694914000
2025-12-31,SOUTHERN REGION,Andhra Pradesh,6713,18885285,10464374132000,8131325840000
2025-12-31,SOUTHERN REGION,Karnataka,9528,21844051,19965078635000,13214041794000
2025-12-31,SOUTHERN REGION,Kerala,6579,14517868,8998556659000,6416781050000
2025-12-31,SOUTHERN REGION,Lakshadweep,17,9225,2951169000,2225138000
