state_key,fy_end,branches,atms,credit_accounts,deposit_accounts,deposits_rs_crore,credit_rs_crore,nsdp_pc_rs,pop_18plus_000,pop_total_000,branches_per_lakh_adults,atms_per_lakh_adults,deposit_accts_per_adult,credit_accts_per_adult,deposits_per_capita,credit_per_capita,norm_deposit_accts_per_adult,norm_credit_accts_per_adult,norm_deposits_per_capita,norm_credit_per_capita,Access,Usage,AUG,ln_nsdp_pc,txn_count,txn_amount_inr,txn_count_p2p,txn_count_retail,txn_count_utility,registered_users_31mar,pp_users_per_adult,pp_txns_per_capita,pp_value_per_capita,pp_value_to_nsdp,pp_ticket_size_rs,ln_pp_users_per_adult,ln_pp_txns_per_capita,ln_pp_value_per_capita,diglit_w,diglit_m,diglit_both,diglit_gap,diglit_w_urban,diglit_w_rural,nss75_computer,nss75_internet,schooling_w,schooling_m,everschool_w,mobile_w,bankacct_w,mobile_w_2016,schooling_w_2016,bankacct_w_2016,mobile_w_change,mpce,ln_mpce,mpce_rural,mpce_urban,lit2011,lit2011_undivided_ap,urban_share_nfhs,income_s,z_diglit_w,z_diglit_m,z_diglit_both,z_diglit_gap,z_nss75_computer,z_nss75_internet,z_mobile_w,z_income_s,z_ln_mpce,z_mobile_w_2016,z_mobile_w_change,z_schooling_w,z_schooling_m,z_everschool_w,z_lit2011,z_urban_share_nfhs,z_schooling_w_2016,z_bankacct_w_2016,c_upi,upi_x_diglit_w,upi_x_diglit_m,upi_x_diglit_both,upi_x_diglit_gap,upi_x_nss75_computer,upi_x_nss75_internet,upi_x_mobile_w,upi_x_income_s,upi_x_ln_mpce,upi_x_mobile_w_2016,upi_x_mobile_w_change,upi_x_schooling_w,upi_x_schooling_m,upi_x_everschool_w,upi_x_lit2011,upi_x_urban_share_nfhs,upi_x_schooling_w_2016,upi_x_bankacct_w_2016,diglit_tercile,upi_x_T2_mid,upi_x_T3_high,income_tercile,upi_x_incT2_mid,upi_x_incT3_high
RAJASTHAN,2022,7969.0,11244.0,13315280.0,107916435.0,530634.0,442730.0,134143.0,52510.3,80153.0,15.176070218604732,21.412941841886266,2.0551479424036807,0.2535746320245742,66202.63745586565,55235.61189225606,0.1519139080714659,0.2213128865313884,0.0502769908962662,0.065635411907379,0.1866133973014271,0.0579562014018226,0.1286571958996045,11.806661674097246,1604227815,2960459615226.846,717070403,677186558,209970854.0,23412998.0,0.4458743903577012,20.01456982271406,36935.106798583285,0.2753412909997785,1845.4109743925903,-0.8077180025982101,2.996460499468826,10.516917781486566,36.9,65.2,51.05,28.3,56.1,30.8,14.2,17.1,33.4,51.9,63.5,50.2,79.6,41.4,25.1,58.2,8.8,4660.8261,8.4469,4263.0,5913.0,66.11,False,24.1107,11.722283408735338,-0.3509897822815675,0.06738489884304004,-0.16611640900274224,0.9117307048263062,-0.4727318221563484,-0.5872040024928057,-0.9185057613038978,-0.5399087242635255,-0.43658360578737365,-0.8750718410176986,-0.07917342289004424,-0.9542274112363448,-0.12014877523861502,-1.4669091530156864,-1.2656112011717215,-0.6730935218752084,-1.1587919823656425,0.09536083440654172,0.1450655684571901,-0.05091653228934098,0.009775228656095855,-0.024097771302049896,0.1322607329755027,-0.06857711050891398,-0.08518308242195613,-0.1332435603947541,-0.07832216600028463,-0.06333324895263515,-0.12694279405811232,-0.011485337598245774,-0.13842554184843325,-0.017429450379424852,-0.21279801015727579,-0.18359660834376296,-0.09764269437567923,-0.16810081764550613,0.013833573651736947,T2_mid,0.1450655684571901,0.0,T2_mid,0.1450655684571901,0.0
RAJASTHAN,2023,8304.0,11523.0,14524532.0,117782931.0,594426.0,515018.0,150020.0,53521.1,81025.0,15.51537617874072,21.52982655438696,2.2006821795516163,0.2713795493739852,73363.28293736502,63562.85097192225,0.1727113081941993,0.2439621274277648,0.0593994886233295,0.0773551946344212,0.208336717810982,0.0683773416288753,0.1399593761821067,11.918523897523627,3097805000,5216926550159.486,1209124974,1588442408,300237618.0,28357153.0,0.5298312814945881,38.23270595495217,64386.628203140834,0.4291869630925266,1684.071963909764,-0.6351966599185492,3.643691326133424,11.07266125393579,36.9,65.2,51.05,28.3,56.1,30.8,14.2,17.1,33.4,51.9,63.5,50.2,79.6,41.4,25.1,58.2,8.8,4660.8261,8.4469,4263.0,5913.0,66.11,False,24.1107,11.722283408735338,-0.3509897822815675,0.06738489884304004,-0.16611640900274224,0.9117307048263062,-0.4727318221563484,-0.5872040024928057,-0.9185057613038978,-0.5399087242635255,-0.43658360578737365,-0.8750718410176986,-0.07917342289004424,-0.9542274112363448,-0.12014877523861502,-1.4669091530156864,-1.2656112011717215,-0.6730935218752084,-1.1587919823656425,0.09536083440654172,0.22902245959407702,-0.0803845432305142,0.015432655272531105,-0.03804438856874371,0.2088068085067621,-0.1082662046386367,-0.13448290493438889,-0.2103584486051489,-0.12365122398713295,-0.09998745121587524,-0.20041110535139048,-0.01813249204475993,-0.2185395087334365,-0.02751676802236355,-0.3359551422247168,-0.2898533901821619,-0.15415353391669992,-0.2653893899592758,0.021839772844729672,T2_mid,0.22902245959407702,0.0,T2_mid,0.22902245959407702,0.0
SIKKIM,2019,143.0,179.0,82480.0,1030769.0,9632.0,2921.0,375773.0,456.6,664.0,31.31844064826982,39.20280332895313,2.2574879544459043,0.1806395094174332,145060.2409638554,43990.96385542169,0.1808290710856729,0.128533732923549,0.1507397649048273,0.0498096585486746,0.154681402004611,0.100274711726751,0.05440669027786,12.83674051665342,626258,1341121636.7669952,252228,366047,7983.0,64728.0,0.1417608409986859,0.9431596385542168,2019.761501155113,0.0053749511038715,2141.484239350228,-1.9536138595901569,-0.058519722707854,7.610734714689496,76.7,78.2,77.45,1.5,90.0,68.1,,,49.0,55.0,83.7,88.6,76.4,79.8,40.7,63.5,8.8,9448.6438,9.1536,7731.0,12105.0,81.42,False,39.2694,12.983742757342856,2.027865194967162,1.0092660337243549,1.6085666954432571,-2.6803059247486813,,,1.6050236545818861,1.8622412220012732,1.7066424980580035,1.6002507123411853,-0.07917342289004424,0.22021587227721479,0.13070063427088577,0.7451315030946325,0.5354330687998003,0.07078780270707699,0.0277410878657842,0.4873163794112572,-0.1590479809018252,-0.32252786480061324,-0.16052172485665206,-0.25583928505617126,0.4262972455304772,,,-0.2552757715609175,-0.29618570631145014,-0.2714380434373726,-0.254516644734573,0.012592373051747886,-0.03502488984822524,-0.02078767198337228,-0.11851166107354341,-0.08515954850067631,-0.011258657093037352,-0.0044121640130731,-0.07750668620574824,T3_high,-0.0,-0.1590479809018252,T3_high,-0.0,-0.1590479809018252
SIKKIM,2020,162.0,200.0,105024.0,1094265.0,10130.0,3216.0,412627.0,466.7,670.0,34.711806299550034,42.854081851296336,2.3446860938504392,0.2250353546175273,151194.02985074627,48000.0,0.1932900193181537,0.1850087040229477,0.1585540709368069,0.0554519887507757,0.1891493616705507,0.1070030298437913,0.0821463318267593,12.930299316159804,1500797,3564315078.5491776,674532,676152,150113.0,112394.0,0.24082708377973,2.23999552238806,5319.873251565937,0.0128926930413325,2374.9481632420493,-1.423676097703902,0.8064738669310487,8.579204757158251,76.7,78.2,77.45,1.5,90.0,68.1,,,49.0,55.0,83.7,88.6,76.4,79.8,40.7,63.5,8.8,9448.6438,9.1536,7731.0,12105.0,81.42,False,39.2694,12.983742757342856,2.027865194967162,1.0092660337243549,1.6085666954432571,-2.6803059247486813,,,1.6050236545818861,1.8622412220012732,1.7066424980580035,1.6002507123411853,-0.07917342289004424,0.22021587227721479,0.13070063427088577,0.7451315030946325,0.5354330687998003,0.07078780270707699,0.0277410878657842,0.4873163794112572,-0.059981738120781114,-0.12163487906876706,-0.060537530929053694,-0.09648462627588772,0.16076940806185347,,,-0.09627210852678973,-0.11170046529580377,-0.10236738338431085,-0.0959858191552424,0.004748959517916491,-0.01320893078097128,-0.00783965121705626,-0.044694282684166246,-0.032116206113955804,-0.004245975444121412,-0.0016639586675510464,-0.02923008345181324,T3_high,-0.0,-0.059981738120781114,T3_high,-0.0,-0.059981738120781114
SIKKIM,2021,164.0,192.0,118389.0,1105684.0,10604.0,3847.0,415045.0,477.7,677.0,34.331170190496124,40.19258949131254,2.314599120787105,0.2478312748586979,156632.20088626293,56824.22451994092,0.1889904755850594,0.2140068891234215,0.1654821758177226,0.0678712303648272,0.2014986823542404,0.1166767030912749,0.0848219792629655,12.936142227069263,2844974,7276537693.672953,1258272,904685,682017.0,169708.0,0.3552606238224827,4.202324963072378,10748.209296414996,0.0258964914561433,2557.6816145500634,-1.0349036072515645,1.4356379347663266,9.282494442602632,76.7,78.2,77.45,1.5,90.0,68.1,,,49.0,55.0,83.7,88.6,76.4,79.8,40.7,63.5,8.8,9448.6438,9.1536,7731.0,12105.0,81.42,False,39.2694,12.983742757342856,2.027865194967162,1.0092660337243549,1.6085666954432571,-2.6803059247486813,,,1.6050236545818861,1.8622412220012732,1.7066424980580035,1.6002507123411853,-0.07917342289004424,0.22021587227721479,0.13070063427088577,0.7451315030946325,0.5354330687998003,0.07078780270707699,0.0277410878657842,0.4873163794112572,0.05445180192197158,0.11042091392081219,0.054956354154932455,0.08758935507855661,-0.14594748730470206,,,0.08739643011937179,0.10140239015134363,0.09292975925587317,0.08713653481389613,-0.004311135540693179,0.011991151057313092,0.007116885048394321,0.04057375301232988,0.02915529540476011,0.0038545234114973595,0.0015105522215676905,0.026535254965034127,T3_high,0.0,0.05445180192197158,T3_high,0.0,0.05445180192197158
SIKKIM,2022,165.0,227.0,142910.0,1152756.0,12411.0,5182.0,466518.0,487.0,683.0,33.88090349075976,46.61190965092403,2.36705544147844,0.2934496919917864,181713.0307467057,75871.15666178624,0.1964866848054035,0.272037066892985,0.1974345764757206,0.0946779431520495,0.2342618758491942,0.1460562598138851,0.0882056160353091,13.053051883734147,5692587,14350419313.53017,2851040,1225426,1616121.0,217994.0,0.4476262833675564,8.334680819912153,21010.86283093729,0.0450376251954636,2520.8959149030434,-0.8037965836080436,2.120425221517774,9.95279486062727,76.7,78.2,77.45,1.5,90.0,68.1,,,49.0,55.0,83.7,88.6,76.4,79.8,40.7,63.5,8.8,9448.6438,9.1536,7731.0,12105.0,81.42,False,39.2694,12.983742757342856,2.027865194967162,1.0092660337243549,1.6085666954432571,-2.6803059247486813,,,1.6050236545818861,1.8622412220012732,1.7066424980580035,1.6002507123411853,-0.07917342289004424,0.22021587227721479,0.13070063427088577,0.7451315030946325,0.5354330687998003,0.07078780270707699,0.0277410878657842,0.4873163794112572,0.14681746146704527,0.2977260201224536,0.1481778770163231,0.23616567882541276,-0.39351571182668266,,,0.23564549856027225,0.2734095288535152,0.2505649191966528,0.23494474729676373,-0.011624040964373151,0.032331535342491745,0.019189135335784147,0.10939831574347773,0.07861092394669648,0.01039288549628308,0.004072876098788689,0.07154655375647227,T3_high,0.0,0.14681746146704527,T3_high,0.0,0.14681746146704527
SIKKIM,2023,168.0,235.0,130109.0,1232900.0,13554.0,5885.0,520466.0,496.5,689.0,33.8368580060423,47.3313192346425,2.4831822759315205,0.2620523665659617,196719.8838896952,85413.64296081277,0.213081654404565,0.2320972248192473,0.2165529623867389,0.1081080686751,0.2225894396119062,0.1623305155309195,0.0602589240809867,13.162479843097644,12011132,25351189914.18642,6049069,3865563,2096500.0,262655.0,0.5290130916414905,17.432702467343976,36794.17984642441,0.0706946848524676,2110.6411880400965,-0.6367420995255432,2.8583478944063443,10.513094955301826,76.7,78.2,77.45,1.5,90.0,68.1,,,49.0,55.0,83.7,88.6,76.4,79.8,40.7,63.5,8.8,9448.6438,9.1536,7731.0,12105.0,81.42,False,39.2694,12.983742757342856,2.027865194967162,1.0092660337243549,1.6085666954432571,-2.6803059247486813,,,1.6050236545818861,1.8622412220012732,1.7066424980580035,1.6002507123411853,-0.07917342289004424,0.22021587227721479,0.13070063427088577,0.7451315030946325,0.5354330687998003,0.07078780270707699,0.0277410878657842,0.4873163794112572,0.22820426974097935,0.46276749595063,0.23031881820044103,0.36708178806328884,-0.6116572562396931,,,0.3662732510108572,0.42497139814834956,0.38946310497824743,0.3651840452123022,-0.018067713153516286,0.05025420231839458,0.029826442798470305,0.1700421905247089,0.12218811246063,0.016154078823337026,0.006330634698231626,0.11120767849636398,T3_high,0.0,0.22820426974097935,T3_high,0.0,0.22820426974097935
TAMIL NADU,2019,11206.0,25701.0,31754087.0,141073289.0,798738.0,891030.0,194373.0,56698.5,75695.0,19.7641912925386,45.32924151432577,2.488130885296789,0.5600516239406687,105520.57599577252,117713.19109584516,0.2137888296441341,0.6111754780212647,0.1003671407144375,0.1535665552998647,0.4124821538326994,0.1269668480071511,0.2855153058255483,12.177534272473633,60243140,117233075264.95737,31970872,26288478,1983790.0,6377974.0,0.1124892898401192,0.795866834004888,1548.7558658426233,0.0079679578225505,1945.99875213937,-2.184897263290768,-0.2283234010966586,7.345207220405186,46.9,70.2,58.55,23.3,55.8,39.2,27.4,27.1,56.6,59.1,80.4,74.6,92.2,62.0,50.9,77.0,12.6,6386.1446,8.7619,5310.0,7630.0,80.09,False,46.3855,12.318132802175828,0.24671247330856552,0.4296468737973919,0.3380549274875984,0.24157461721903253,0.8372044483990286,0.3168189544590294,0.6849868883735273,0.5947450321297908,0.51872447785674,0.4528355704196194,0.669971838178218,0.7923805488607439,0.46246920813828996,0.38375852462116494,0.37897396500736924,0.41999544543765444,0.8035511722478705,1.4856937110270425,-0.18831953206039193,-0.046460777526930994,-0.08091089822473511,-0.06366234575517425,-0.0454932188723565,-0.1576619499613836,-0.05966319725158704,-0.12899641028600659,-0.11200210614592496,-0.09768595093825241,-0.08527778272172339,-0.12616878305936263,-0.1492207341752118,-0.08709198486894276,-0.07226922578084417,-0.07136819975325912,-0.07909334575231496,-0.15132438074429838,-0.2797851444456798,T2_mid,-0.18831953206039193,-0.0,T3_high,-0.0,-0.18831953206039193
TAMIL NADU,2020,11829.0,26892.0,35469823.0,150024247.0,899038.0,981665.0,206165.0,57293.6,76049.0,20.646285099906446,46.93717971989891,2.6185166755100044,0.619088746387031,118218.2540204342,129083.22265907508,0.232421458656554,0.6862752935315439,0.1165436906104258,0.1695687738318212,0.459348376094049,0.1430562322211235,0.3162921438729254,12.23643209803952,190911091,342303330194.05286,92188471,86321935,12400685.0,10970688.0,0.1914819107195219,2.5103695117621534,4501.089168747161,0.0218324602563343,1792.9986592243238,-1.652961935817821,0.9204299581499992,8.412074683971431,46.9,70.2,58.55,23.3,55.8,39.2,27.4,27.1,56.6,59.1,80.4,74.6,92.2,62.0,50.9,77.0,12.6,6386.1446,8.7619,5310.0,7630.0,80.09,False,46.3855,12.318132802175828,0.24671247330856552,0.4296468737973919,0.3380549274875984,0.24157461721903253,0.8372044483990286,0.3168189544590294,0.6849868883735273,0.5947450321297908,0.51872447785674,0.4528355704196194,0.669971838178218,0.7923805488607439,0.46246920813828996,0.38375852462116494,0.37897396500736924,0.41999544543765444,0.8035511722478705,1.4856937110270425,-0.10932691118098922,-0.026972312656647717,-0.04697196561083715,-0.03695850103173243,-0.02641060672028664,-0.09152897637044968,-0.034636837694596176,-0.0748875007053548,-0.06502163730298822,-0.056710544918048826,-0.049507114186858325,-0.07324595164627412,-0.08662851788684205,-0.050560330042077245,-0.041955134136205566,-0.041432053012267975,-0.04591680475978245,-0.08784976763772272,-0.16242630438760775,T2_mid,-0.10932691118098922,-0.0,T3_high,-0.0,-0.10932691118098922
TAMIL NADU,2021,12028.0,27727.0,37906107.0,151821541.0,1008731.0,1046952.0,209628.0,57891.0,76402.0,20.77697742308822,47.89518232540464,2.6225413449413555,0.6547841115199253,132029.39713620063,137032.01486872073,0.2329965993393643,0.7316825766945732,0.1341387694349879,0.1807559292320944,0.4823395880169687,0.1574473493335411,0.3248922386834276,12.253089810293227,368737250,675956092704.573,153286954,161892568,53557728.0,16872782.0,0.2914577740926914,4.826277453469804,8847.361230132366,0.0422050548120115,1833.1646523495333,-1.2328601409993765,1.574075456944762,9.087874527454892,46.9,70.2,58.55,23.3,55.8,39.2,27.4,27.1,56.6,59.1,80.4,74.6,92.2,62.0,50.9,77.0,12.6,6386.1446,8.7619,5310.0,7630.0,80.09,False,46.3855,12.318132802175828,0.24671247330856552,0.4296468737973919,0.3380549274875984,0.24157461721903253,0.8372044483990286,0.3168189544590294,0.6849868883735273,0.5947450321297908,0.51872447785674,0.4528355704196194,0.669971838178218,0.7923805488607439,0.46246920813828996,0.38375852462116494,0.37897396500736924,0.41999544543765444,0.8035511722478705,1.4856937110270425,-0.009351047807819701,-0.002307020132693838,-0.00401764845735969,-0.0031611677886055553,-0.002258975794770918,-0.00782873882189864,-0.0029625891895698367,-0.0064053451409105105,-0.005561489228908938,-0.004850617391524688,-0.0042344870680751665,-0.006264938688697362,-0.007409588394383231,-0.00432457167494567,-0.0035885443103908675,-0.0035438036647029002,-0.003927397489354037,-0.007514045427719401,-0.013892792919590943,T2_mid,-0.009351047807819701,-0.0,T3_high,-0.0,-0.009351047807819701
TAMIL NADU,2022,12094.0,29169.0,39708600.0,158085491.0,1117412.0,1158606.0,242339.0,58347.4,76631.0,20.727573122367065,49.991944799596894,2.7093836400593685,0.6805547462269098,145817.2280147721,151192.85928671164,0.2454066960598351,0.7644648301629006,0.1517041490052894,0.200685946639131,0.5049357631113679,0.1761950478222103,0.3287407152891576,12.398092851343064,840333787,1469442782029.6504,337766840,367204076,135362871.0,22131653.0,0.3793082982275131,10.965977045843069,19175.565789688902,0.0791270319250673,1748.6417953936802,-0.9694059527846705,2.3947974837682,9.861392132433204,46.9,70.2,58.55,23.3,55.8,39.2,27.4,27.1,56.6,59.1,80.4,74.6,92.2,62.0,50.9,77.0,12.6,6386.1446,8.7619,5310.0,7630.0,80.09,False,46.3855,12.318132802175828,0.24671247330856552,0.4296468737973919,0.3380549274875984,0.24157461721903253,0.8372044483990286,0.3168189544590294,0.6849868883735273,0.5947450321297908,0.51872447785674,0.4528355704196194,0.669971838178218,0.7923805488607439,0.46246920813828996,0.38375852462116494,0.37897396500736924,0.41999544543765444,0.8035511722478705,1.4856937110270425,0.078499476327002,0.01936679995806185,0.03372705459862878,0.026537134777539106,0.018963480945590014,0.0657201107779603,0.0248701220155021,0.053771112028184465,0.046687173570274555,0.040719599869751634,0.03554735514017936,0.05259243845082904,0.062201458137270814,0.03630359065621905,0.03012484321878435,0.029749257794646062,0.03296942252658181,0.06307834622340641,0.11662617829794307,T2_mid,0.078499476327002,0.0,T3_high,0.0,0.078499476327002
TAMIL NADU,2023,12407.0,30078.0,42716301.0,178253442.0,1211394.0,1325333.0,275272.0,58805.4,76860.0,21.098402527659022,51.14836392576192,3.031242743013397,0.726400993786285,157610.4605776737,172434.68644288316,0.2914015951190489,0.8227848259702132,0.1667284561753285,0.2305817616402413,0.5570932105446311,0.1986551089077849,0.3584381016368462,12.52551497872969,1645136244,2603249179813.165,608622700,856887221,179626323.0,26767037.0,0.4551799154499417,21.40432271662764,33870.01274802453,0.1230419830132542,1582.3912392104378,-0.787062519617207,3.063592897733435,10.430285322192749,46.9,70.2,58.55,23.3,55.8,39.2,27.4,27.1,56.6,59.1,80.4,74.6,92.2,62.0,50.9,77.0,12.6,6386.1446,8.7619,5310.0,7630.0,80.09,False,46.3855,12.318132802175828,0.24671247330856552,0.4296468737973919,0.3380549274875984,0.24157461721903253,0.8372044483990286,0.3168189544590294,0.6849868883735273,0.5947450321297908,0.51872447785674,0.4528355704196194,0.669971838178218,0.7923805488607439,0.46246920813828996,0.38375852462116494,0.37897396500736924,0.41999544543765444,0.8035511722478705,1.4856937110270425,0.15437109354943057,0.038085274296927964,0.06632505774819758,0.05218590883603402,0.03729213783388715,0.12924016622380588,0.048907688457027615,0.10574217502524313,0.09181144099296702,0.08007606489760234,0.06990472220375682,0.10342428530689365,0.12232065183493104,0.07139187739324704,0.05924122310468531,0.05850262540495123,0.06483515619799092,0.12404507318283062,0.22934816285075624,T2_mid,0.15437109354943057,0.0,T3_high,0.0,0.15437109354943057
TELANGANA,2019,5227.0,9982.0,11136898.0,68060069.0,458581.0,518518.0,209848.0,26946.4,37220.0,19.397767419766648,37.04390939049373,2.5257573924531664,0.4132981771219903,123208.22138635142,139311.6603976357,0.2191658016878782,0.4244936696117599,0.122900794320044,0.1839643095893721,0.3218297356498191,0.1534325519547081,0.168397183695111,12.254138738099211,126707049,202251419084.17767,72154780,52823353,1728916.0,8100506.0,0.3006155182139358,3.4042732133261686,5433.944628806493,0.0258946696123217,1596.2128443554682,-1.2019231788642195,1.2250314699245155,8.600420600167446,26.5,57.4,41.95,30.9,43.9,15.8,19.8,25.0,45.5,61.2,60.9,60.0,84.4,47.4,43.6,59.5,12.6,6079.9075,8.7127,4802.0,8158.0,67.02,True,38.0783,12.417241426488149,-0.9726001280953058,-0.49774378208574915,-0.7778442972776884,1.2602118703820884,0.08299871686714506,0.12697413349914394,-0.27448002495804674,0.7834738856033647,0.3695144533637529,-0.488302692055373,0.669971838178218,-0.04328101825467356,0.6323994532898873,-1.7516272572675098,-1.1585602354190057,0.012337075025286378,0.2483145432293185,0.19150087374732083,-0.00019330368657533015,0.00018800719032446096,9.621570804712309e-05,0.0001503601702453742,-0.0002436036004108498,-1.6043957951441176e-05,-2.4544568105092646e-05,5.305800071567906e-05,-0.00015144839042262887,-7.142850607808133e-05,9.439071053896178e-05,-0.00012950802622150006,8.36638038736256e-06,-0.00012224514570915852,0.0003385960063356439,0.0002239539646260762,-2.3848020839442914e-06,-4.8000116636496456e-05,-3.7017824877753974e-05,T1_low,-0.0,-0.0,T3_high,-0.0,-0.00019330368657533015
TELANGANA,2020,5388.0,10884.0,12595625.0,69524662.0,498184.0,550411.0,231326.0,27355.5,37473.0,19.696221966332185,39.78724570927236,2.541524081080587,0.4604421414340809,132944.7869132442,146882.02172230673,0.2214189219049561,0.4844644621495886,0.135304954967009,0.1946188601602806,0.3529416920272723,0.1649619075636448,0.1879797844636275,12.351583250030185,525406638,883812295049.3268,248387011,251524922,25494705.0,12385312.0,0.4527539982818812,14.02093875590425,23585.30929067133,0.1019570186259708,1682.1490843998945,-0.7924063511546128,2.640551837703226,10.068379309504383,26.5,57.4,41.95,30.9,43.9,15.8,19.8,25.0,45.5,61.2,60.9,60.0,84.4,47.4,43.6,59.5,12.6,6079.9075,8.7127,4802.0,8158.0,67.02,True,38.0783,12.417241426488149,-0.9726001280953058,-0.49774378208574915,-0.7778442972776884,1.2602118703820884,0.08299871686714506,0.12697413349914394,-0.27448002495804674,0.7834738856033647,0.3695144533637529,-0.488302692055373,0.669971838178218,-0.04328101825467356,0.6323994532898873,-1.7516272572675098,-1.1585602354190057,0.012337075025286378,0.2483145432293185,0.19150087374732083,0.15194517638137006,-0.14778189801198435,-0.07562976676174937,-0.11818968894710122,0.1914831149231027,0.012611254673805751,0.019293107110399055,-0.04170591580541327,0.1190450777382006,0.056145938791820976,-0.07419523867185149,0.10179898912254005,-0.006576341952671671,0.09609004647361392,-0.26615131255992724,-0.17603763931918243,0.0018745590407473344,0.03773019706903814,0.029097634038723143,T1_low,0.0,0.0,T3_high,0.0,0.15194517638137006
TELANGANA,2021,5579.0,11109.0,14205374.0,71324744.0,605468.0,601477.0,225734.0,27767.0,37725.0,20.09219577195952,40.00792307415277,2.5686874347246733,0.5115919616811323,160495.16235917827,159437.24320742214,0.225300669220793,0.5495310152734728,0.1704034999284401,0.2122891187523209,0.3874158422471329,0.1913463093403805,0.1960695329067523,12.327112593905918,1060098887,2100902539268.764,477901690,477094943,105102254.0,17082180.0,0.6151971765044837,28.10069945659377,55689.92814496392,0.2467059820184993,1981.7986463641707,-0.485812450358316,3.3357944677236357,10.92755458631468,26.5,57.4,41.95,30.9,43.9,15.8,19.8,25.0,45.5,61.2,60.9,60.0,84.4,47.4,43.6,59.5,12.6,6079.9075,8.7127,4802.0,8158.0,67.02,True,38.0783,12.417241426488149,-0.9726001280953058,-0.49774378208574915,-0.7778442972776884,1.2602118703820884,0.08299871686714506,0.12697413349914394,-0.27448002495804674,0.7834738856033647,0.3695144533637529,-0.488302692055373,0.669971838178218,-0.04328101825467356,0.6323994532898873,-1.7516272572675098,-1.1585602354190057,0.012337075025286378,0.2483145432293185,0.19150087374732083,0.3143883546039726,-0.30577415395949614,-0.15648484866429696,-0.24454518875921577,0.39619593638181955,0.02609383003010272,0.03991918890806102,-0.08629332341821765,0.24631506577002288,0.11617104099541663,-0.15351667990397905,0.21063134383584894,-0.013607048114671321,0.1988190235722595,-0.5506912112918018,-0.3642378461229723,0.003878632717825548,0.07806720067010246,0.060205644602643285,T1_low,0.0,0.0,T3_high,0.0,0.3143883546039726
TELANGANA,2022,5605.0,11712.0,15086377.0,74587894.0,638949.0,660857.0,269000.0,28080.2,37907.0,19.96068404071196,41.70910463600686,2.6562451122143003,0.5372603115362427,168556.99475030997,174336.402247606,0.2378129968232526,0.5821831544478282,0.1806740890609529,0.2332582425034313,0.4099980756355404,0.2069661657821921,0.2030319098533483,12.502466658583977,2516509331,4782177153882.732,1064905554,1208288044,243315733.0,21608530.0,0.7695290631833107,66.38640174637929,126155.51623401303,0.4689796142528366,1900.3216459294476,-0.2619765574972486,4.195492242533228,11.745270680691563,26.5,57.4,41.95,30.9,43.9,15.8,19.8,25.0,45.5,61.2,60.9,60.0,84.4,47.4,43.6,59.5,12.6,6079.9075,8.7127,4802.0,8158.0,67.02,True,38.0783,12.417241426488149,-0.9726001280953058,-0.49774378208574915,-0.7778442972776884,1.2602118703820884,0.08299871686714506,0.12697413349914394,-0.27448002495804674,0.7834738856033647,0.3695144533637529,-0.488302692055373,0.669971838178218,-0.04328101825467356,0.6323994532898873,-1.7516272572675098,-1.1585602354190057,0.012337075025286378,0.2483145432293185,0.19150087374732083,0.4687202412827996,-0.45587736671251355,-0.23330258563624556,-0.36459136670044784,0.5906868119529406,0.038903178596131,0.05951534649039315,-0.12865434352564453,0.36723006869878166,0.17319890373814006,-0.22887735563923503,0.31402936164357514,-0.020286689319295843,0.2964184243331465,-0.8210231506639557,-0.5430406330862534,0.005782636782576232,0.11639005261647434,0.08976033574871116,T1_low,0.0,0.0,T3_high,0.0,0.4687202412827996
TELANGANA,2023,5819.0,11549.0,16614598.0,80947704.0,693887.0,776338.0,312046.0,28395.9,38090.0,20.4923950288598,40.67136452797763,2.850682809842266,0.5851055257977384,182170.3859280651,203816.74980309792,0.265598888828866,0.6430459915102655,0.1980172364626158,0.2747489772791052,0.4543224401695658,0.2363831068708605,0.2179393332987052,12.650905891821452,4877796067,8350597431916.913,1828659843,2706809917,342326307.0,25533334.0,0.8991908691043425,128.05975497505906,219233.3271703049,0.7025673367718378,1711.9611638566917,-0.1062599543600786,4.852496990728362,12.2978918625096,26.5,57.4,41.95,30.9,43.9,15.8,19.8,25.0,45.5,61.2,60.9,60.0,84.4,47.4,43.6,59.5,12.6,6079.9075,8.7127,4802.0,8158.0,67.02,True,38.0783,12.417241426488149,-0.9726001280953058,-0.49774378208574915,-0.7778442972776884,1.2602118703820884,0.08299871686714506,0.12697413349914394,-0.27448002495804674,0.7834738856033647,0.3695144533637529,-0.488302692055373,0.669971838178218,-0.04328101825467356,0.6323994532898873,-1.7516272572675098,-1.1585602354190057,0.012337075025286378,0.2483145432293185,0.19150087374732083,0.5983820472038315,-0.5819864557603779,-0.29784094330744837,-0.4654480630108489,0.7540881589098035,0.049664942114253444,0.07597904194515034,-0.16424391925095477,0.46881670759808186,0.22111081507520716,-0.2921915645272362,0.4008991200979962,-0.025898584308297966,0.3784164795101866,-1.048142304141765,-0.6932616454789775,0.007382284210138124,0.14858696472804392,0.1145906848742443,T1_low,0.0,0.0,T3_high,0.0,0.5983820472038315
